CVB;Lehman ABS Corporation;10.74;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/cvb
CWZ;Lehman ABS Corporation;26.75;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/cwz
HYL;Lehman ABS Corporation;24.98;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/hyl
JBJ;Lehman ABS Corporation;24.874;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jbj
JBK;Lehman ABS Corporation;23.692;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jbk
JBO;Lehman ABS Corporation;24.7;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jbo
JZC;Lehman ABS Corporation;23.1;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jzc
JZJ;Lehman ABS Corporation;25.9;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jzj
JZK;Lehman ABS Corporation;24.643;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jzk
KCC;Lehman ABS Corporation;28.52;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/kcc
KTH;Lehman ABS Corporation;28.998;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/kth
KTN;Lehman ABS Corporation;29.157;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/ktn
KTP;Lehman ABS Corporation;16.34;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/ktp
XFP;Lehman ABS Corporation;23.3168;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/xfp
XKE;Lehman ABS Corporation;6.75;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/xke
XVG;Lehman ABS Corporation;25.7;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/xvg
LDOS;Leidos Holdings, Inc.;45.64;3908016827.68;n/a;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/ldos
LEN;Lennar Corporation;38.52;7488857864.88;n/a;n/a;Basic Industries;Homebuilding;http://www.nasdaq.com/symbol/len
LEN/B;Lennar Corporation;31.6;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/len/b
LII;Lennox International, Inc.;86.46;4280359051.98;n/a;1999;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/lii
LAS;Lentuo International Inc.;3.15;92827211.4;n/a;2010;Consumer Durables;Automotive Aftermarket;http://www.nasdaq.com/symbol/las
LUK;Leucadia National Corporation;27.56;10046662098.72;n/a;n/a;Consumer Non-Durables;Meat/Poultry/Fish;http://www.nasdaq.com/symbol/luk
LVLT;Level 3 Communications, Inc.;32.67;7305194102.58;n/a;2011;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/lvlt
LXP;Lexington Realty Trust;10.8;2466214160.4;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/lxp
LXP^C;Lexington Realty Trust;46.405;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/lxp^c
LXK;Lexmark International, Inc.;38.13;2367842152.83;n/a;1995;Technology;Computer Manufacturing;http://www.nasdaq.com/symbol/lxk
LPL;LG Display Co., Ltd.;11.82;8458763148;n/a;2004;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/lpl
USA;Liberty All-Star Equity Fund;5.7;1068407709.3;n/a;1986;n/a;n/a;http://www.nasdaq.com/symbol/usa
ASG;Liberty All-Star Growth Fund, Inc.;5.2;120512553.2;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/asg
LRY;Liberty Property Trust;36.13;5296296700;n/a;1994;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/lry
LTM;Life Time Fitness;41.41;1765695607.73;n/a;2004;Consumer Services;Hotels/Resorts;http://www.nasdaq.com/symbol/ltm
LOCK;LifeLock, Inc.;18.91;1710361166.04;n/a;2012;Technology;EDP Services;http://www.nasdaq.com/symbol/lock
LITB;LightInTheBox Holding Co., Ltd.;9.22;451375555.48;n/a;2013;Consumer Services;Catalog/Specialty Distribution;http://www.nasdaq.com/symbol/litb
LIN;LIN Media LLC;23.29;1278217407.59;n/a;2013;Consumer Services;Broadcasting;http://www.nasdaq.com/symbol/lin
LNC;Lincoln National Corporation;47.82;12545442482.34;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/lnc
LNC/WS;Lincoln National Corporation;38.666;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/lnc/ws
LNN;Lindsay Corporation;84.02;1085708876.58;n/a;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/lnn
LNKD;LinkedIn Corporation;212.69;25396209251.59;n/a;2011;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/lnkd
LGF;Lions Gate Entertainment Corporation;31.65;4365151067.25;n/a;n/a;Consumer Services;Movies/Entertainment;http://www.nasdaq.com/symbol/lgf
LAD;Lithia Motors, Inc.;57.2;1480879972;n/a;n/a;Consumer Durables;Automotive Aftermarket;http://www.nasdaq.com/symbol/lad
LYV;Live Nation Entertainment, Inc.;21.18;4220996914.02;n/a;n/a;Consumer Services;Services-Misc. Amusement & Recreation;http://www.nasdaq.com/symbol/lyv
LYG;Lloyds Banking Group Plc;5.55;95470473072;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/lyg
LYG^A;Lloyds Banking Group Plc;26.84;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/lyg^a
SCD;LMP Capital and Income Fund Inc.;15.44;277662630.64;n/a;2004;n/a;n/a;http://www.nasdaq.com/symbol/scd
TLI;LMP Corporate Loan Fund Inc;12.3;122211779.1;n/a;1998;n/a;n/a;http://www.nasdaq.com/symbol/tli
RIT;LMP Real Estate Income Fund Inc;10.19;116465422.96;n/a;2002;n/a;n/a;http://www.nasdaq.com/symbol/rit
LMT;Lockheed Martin Corporation;148.28;47495158733.44;n/a;n/a;Capital Goods;Military/Government/Technical;http://www.nasdaq.com/symbol/lmt
L;Loews Corporation;44.94;17399035877.58;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/l
LO;Lorillard, Inc;49.78;18337177990.14;n/a;n/a;Consumer Non-Durables;Farming/Seeds/Milling;http://www.nasdaq.com/symbol/lo
LPX;Louisiana-Pacific Corporation;17.68;2495023753.04;n/a;n/a;Basic Industries;Forest Products;http://www.nasdaq.com/symbol/lpx
LOW;"Lowe&#39;s Companies, Inc.";46.96;49112118053.04;n/a;n/a;Consumer Services;RETAIL: Building Materials;http://www.nasdaq.com/symbol/low
LRE;LRR Energy, L.P.;17.22;450622241.58;n/a;2011;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/lre
LXU;Lsb Industries Inc.;35.73;804621842.19;n/a;n/a;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/lxu
LTC;LTC Properties, Inc.;37.37;1298678876.7;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/ltc
LUB;"Luby&#39;s, Inc.";6.83;193558675.72;n/a;n/a;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/lub
LL;Lumber Liquidators Holdings, Inc;91.7;2530443985.3;n/a;2007;Consumer Services;RETAIL: Building Materials;http://www.nasdaq.com/symbol/ll
LXFR;Luxfer Holdings PLC;21;562800000;n/a;2012;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/lxfr
LXFT;Luxoft Holding, Inc.;37.44;220893753.6;n/a;2013;Technology;EDP Services;http://www.nasdaq.com/symbol/lxft
LUX;Luxottica Group, S.p.A.;53.01;25306722202.5;n/a;1990;Health Care;Ophthalmic Goods;http://www.nasdaq.com/symbol/lux
LDL;Lydall, Inc.;17.37;291663005.04;n/a;n/a;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/ldl
WLH;Lyon William Homes;23.51;739171421.24;n/a;2013;Capital Goods;Homebuilding;http://www.nasdaq.com/symbol/wlh
LYB;LyondellBasell Industries NV;76.69;42407424904.01;n/a;n/a;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/lyb
MTB;M&T Bank Corporation;111.25;14487997276.25;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mtb
MTB/WS;M&T Bank Corporation;38.8;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mtb/ws
MTB^;M&T Bank Corporation;975;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mtb^
MTB^C;M&T Bank Corporation;958.96;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mtb^c
MDC;M.D.C. Holdings, Inc.;30.53;1492137752.28;n/a;n/a;Capital Goods;Homebuilding;http://www.nasdaq.com/symbol/mdc
MHO;M/I Homes, Inc.;25.48;620640387.64;n/a;1993;Capital Goods;Homebuilding;http://www.nasdaq.com/symbol/mho
MHO^A;M/I Homes, Inc.;26;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mho^a
MAC;Macerich Company (The);56.24;7903974436.64;n/a;1994;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/mac
CLI;Mack-Cali Realty Corporation;19.94;1755185299.9;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/cli
MGU;Macquarie Global Infrastructure Total Return Fund Inc.;22.08;275299909.44;n/a;2005;n/a;n/a;http://www.nasdaq.com/symbol/mgu
MIC;Macquarie Infrastructure Company LLC;52.97;2832299490.63;n/a;2004;Energy;Oil Refining/Marketing;http://www.nasdaq.com/symbol/mic
MFD;Macquarie/First Trust Global;16.76;143017856.6;n/a;2004;n/a;n/a;http://www.nasdaq.com/symbol/mfd
BMA;Macro Bank Inc.;19.4;1153301210.4;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/bma
M;"Macy&#39;s Inc";54.47;20071214213.18;n/a;n/a;Consumer Services;Department/Specialty Retail Stores;http://www.nasdaq.com/symbol/m
MCN;Madison Covered Call & Equity Strategy Fund;8.1305;0;n/a;2004;n/a;n/a;http://www.nasdaq.com/symbol/mcn
MSP;Madison Strategic Sector Premium Fund;11.8505;68712647.4955;n/a;2005;n/a;n/a;http://www.nasdaq.com/symbol/msp
MMP;Magellan Midstream Partners L.P.;64.16;14543752742.08;n/a;n/a;Energy;Natural Gas Distribution;http://www.nasdaq.com/symbol/mmp
MGA;Magna International, Inc.;86.22;19067699918.88;n/a;n/a;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/mga
MX;MagnaChip Semiconductor Corporation;16.16;564717292.32;n/a;2011;Technology;Semiconductors;http://www.nasdaq.com/symbol/mx
MHR;Magnum Hunter Resources Corporation;8.2;1401948711;n/a;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/mhr
MH^A;Maiden Holdings, Ltd.;24.73;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mh^a
MHNA;Maiden Holdings, Ltd.;24.67;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhna
MHNB;Maiden Holdings, Ltd.;24.76;0;n/a;2012;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhnb
MHNC;Maiden Holdings, Ltd.;22.7499;0;n/a;2013;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhnc
MAIN;Main Street Capital Corporation;33.96;1349393604.24;n/a;2007;n/a;n/a;http://www.nasdaq.com/symbol/main
MSCA;Main Street Capital Corporation;24.01;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/msca
MMD;MainStay DefinedTerm Municipal Opportunities Fund;16.91;465947660.33;n/a;2012;n/a;n/a;http://www.nasdaq.com/symbol/mmd
MNK;Mallinckrodt plc;55.96;3251965930.84;n/a;2013;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/mnk
MZF;Managed Duration Investment Grade Municipal Fund;12.76;86774073.76;n/a;2003;n/a;n/a;http://www.nasdaq.com/symbol/mzf
HYF;Managed High Yield Plus Fund, Inc.;2.07;128656838.34;n/a;1998;n/a;n/a;http://www.nasdaq.com/symbol/hyf
MANU;Manchester United Ltd.;14.95;2448996022.85;n/a;2012;Consumer Services;Services-Misc. Amusement & Recreation;http://www.nasdaq.com/symbol/manu
MTW;Manitowoc Company, Inc. (The);24.64;3292617007.68;n/a;n/a;Capital Goods;Construction/Ag Equipment/Trucks;http://www.nasdaq.com/symbol/mtw
MN;Manning & Napier, Inc.;16.97;231390124.62;n/a;2011;Finance;Investment Managers;http://www.nasdaq.com/symbol/mn
MAN;ManpowerGroup;80.6;6366910516.2;n/a;n/a;Technology;Professional Services;http://www.nasdaq.com/symbol/man
MFC;Manulife Financial Corp;18.71;34580018885.33;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/mfc
MRO;Marathon Oil Corporation;33.36;23239712942.16;n/a;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/mro
MPC;Marathon Petroleum Corporation;83.17;25036388809.26;n/a;n/a;Energy;Integrated oil Companies;http://www.nasdaq.com/symbol/mpc
MMI;Marcus & Millichap, Inc.;15.34;561457759.98;n/a;2013;Finance;Real Estate;http://www.nasdaq.com/symbol/mmi
MCS;Marcus Corporation (The);13.59;367811270.73;n/a;n/a;Consumer Services;Hotels/Resorts;http://www.nasdaq.com/symbol/mcs
MRIN;Marin Software Incorporated;10.03;327287977.15;n/a;2013;Technology;EDP Services;http://www.nasdaq.com/symbol/mrin
MHG;Marine Harvest ASA;12.435;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mhg
MPX;Marine Products Corporation;7.95;302865744;n/a;n/a;Capital Goods;Marine Transportation;http://www.nasdaq.com/symbol/mpx
HZO;MarineMax, Inc.;15.25;374582395;n/a;1998;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/hzo
MKL;Markel Corporation;544.41;7604871456.15;n/a;1986;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mkl
MWE;MarkWest Energy Partners, LP;69.22;11522077467.22;n/a;2002;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/mwe
VAC;Marriot Vacations Worldwide Corporation;48.9;1732312182.3;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/vac
MMC;Marsh & McLennan Companies, Inc.;45.92;25199778261.28;n/a;n/a;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/mmc
MSO;Martha Stewart Living Omnimedia, Inc.;4;226137008;n/a;1999;Consumer Services;Newspapers/Magazines;http://www.nasdaq.com/symbol/mso
MLM;Martin Marietta Materials, Inc.;106.75;4937033673.25;n/a;1994;Basic Industries;Mining & Quarrying of Nonmetallic Minerals (No Fuels);http://www.nasdaq.com/symbol/mlm
MAS;Masco Corporation;21.77;7771613521;n/a;n/a;Basic Industries;Forest Products;http://www.nasdaq.com/symbol/mas
DOOR;Masonite International Corporation;56;1606244024;n/a;n/a;Basic Industries;Forest Products;http://www.nasdaq.com/symbol/door
MTZ;MasTec, Inc.;35.57;2747499256.09;n/a;n/a;Basic Industries;Water Supply;http://www.nasdaq.com/symbol/mtz
MA;Mastercard Incorporated;78.83;9128589992.12;n/a;2006;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/ma
MTDR;Matador Resources Company;19.05;1250317927.35;n/a;2012;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/mtdr
MTRN;Materion Corporation;27.24;561675997.2;n/a;n/a;Capital Goods;Industrial Specialties;http://www.nasdaq.com/symbol/mtrn
MATX;Matson, Inc.;24.72;1058973553.92;n/a;n/a;Consumer Services;Marine Transportation;http://www.nasdaq.com/symbol/matx
MLP;Maui Land & Pineapple Company, Inc.;5.98;112263562.58;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/mlp
MVNR;Mavenir Systems, Inc.;12.48;290459807.04;n/a;2013;Technology;Computer Communications Equipment;http://www.nasdaq.com/symbol/mvnr
MXT;Maxcom Telecomunicaciones SAB de CV;1.91;219924642.72;n/a;2007;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/mxt
MMS;Maximus, Inc.;42.12;2863785216.24;n/a;1997;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/mms
MXL;MaxLinear, Inc;10.57;367722256.23;n/a;2010;Technology;Semiconductors;http://www.nasdaq.com/symbol/mxl
MBI;MBIA, Inc.;11.1;2133950158.2;n/a;1987;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mbi
MNI;McClatchy Company (The);4.87;420473705.9;n/a;1988;Consumer Services;Newspapers/Magazines;http://www.nasdaq.com/symbol/mni
MKC;McCormick & Company, Incorporated;69.62;8344380498.46;n/a;n/a;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/mkc
MKC/V;McCormick & Company, Incorporated;69.4;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mkc/v
MDR;McDermott International, Inc.;8.3;1963651009.7;n/a;n/a;Capital Goods;Metal Fabrications;http://www.nasdaq.com/symbol/mdr
MCD;"McDonald&#39;s Corporation";94.18;93711940845.52;n/a;n/a;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/mcd
MUX;McEwen Mining Inc.;2.56;678178513.92;n/a;n/a;Basic Industries;Precious Metals;http://www.nasdaq.com/symbol/mux
MHFI;McGraw Hill Financial, Inc.;75.17;20356036000;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/mhfi
MCK;McKesson Corporation;175.26;40259142674.34;n/a;n/a;Health Care;Other Pharmaceuticals;http://www.nasdaq.com/symbol/mck
MDU;MDU Resources Group, Inc.;31.59;5965156411.11;n/a;n/a;Basic Industries;Mining & Quarrying of Nonmetallic Minerals (No Fuels);http://www.nasdaq.com/symbol/mdu
MJN;Mead Johnson Nutrition Company;79.87;16132551454.53;n/a;2009;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/mjn
MIG;Meadowbrook Insurance Group, Inc.;6.29;313790488;n/a;1995;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mig
MWV;Meadwestvaco Corporation;35.85;6376989467.7;n/a;n/a;Basic Industries;Paper;http://www.nasdaq.com/symbol/mwv
MTL;Mechel OAO;2.06;857517734.7;n/a;2004;Basic Industries;Steel/Iron Ore;http://www.nasdaq.com/symbol/mtl
MTL^;Mechel OAO;0.45;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mtl^
MEG;Media General, Inc.;17.8;1511030394.4;n/a;n/a;Consumer Services;Broadcasting;http://www.nasdaq.com/symbol/meg
MPW;Medical Properties Trust, Inc.;12.95;2092356247.45;n/a;2005;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/mpw
MED;MEDIFAST INC;26.96;374320539.28;n/a;n/a;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/med
MCC;Medley Capital Corporation;14.28;574053329.64;n/a;2011;n/a;n/a;http://www.nasdaq.com/symbol/mcc
MCQ;Medley Capital Corporation;26.1463;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mcq
MCV;Medley Capital Corporation;23.7;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mcv
MD;Mednax, Inc;53.74;5405576871.64;n/a;n/a;Health Care;Hospital/Nursing Management;http://www.nasdaq.com/symbol/md
MDT;Medtronic, Inc.;57.09;56995815429.96;n/a;n/a;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/mdt
MW;"Men&#39;s Wearhouse, Inc. (The)";46.79;2220896333.68;n/a;n/a;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/mw
MRK;Merck & Company, Inc.;52.87;154482379621.25;n/a;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/mrk
MCY;Mercury General Corporation;46.46;2553459812.32;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mcy
MDP;Meredith Corporation;44.49;1988842164.72;n/a;n/a;Consumer Services;Newspapers/Magazines;http://www.nasdaq.com/symbol/mdp
MTH;Meritage Corporation;47.23;1711807473.33;n/a;n/a;Capital Goods;Homebuilding;http://www.nasdaq.com/symbol/mth
MTOR;Meritor, Inc.;9.63;941404108.68;n/a;n/a;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/mtor
MER^D;Merrill Lynch & Co., Inc.;25.4126;0;n/a;n/a;Finance;Finance/Investors Services;http://www.nasdaq.com/symbol/mer^d
MER^E;Merrill Lynch & Co., Inc.;25.38;0;n/a;n/a;Finance;Finance/Investors Services;http://www.nasdaq.com/symbol/mer^e
MER^F;Merrill Lynch & Co., Inc.;25.36;0;n/a;n/a;Finance;Finance/Investors Services;http://www.nasdaq.com/symbol/mer^f
MER^K;Merrill Lynch & Co., Inc.;24.92;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mer^k
MER^M;Merrill Lynch & Co., Inc.;24.98;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mer^m
MER^P;Merrill Lynch & Co., Inc.;25.48;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mer^p
PIY;Merrill Lynch Depositor, Inc.;25.35;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/piy
PKH;Merrill Lynch Depositor, Inc.;25.46;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/pkh
PYY;Merrill Lynch Depositor, Inc.;24.27;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/pyy
PZB;Merrill Lynch Depositor, Inc.;24.64;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/pzb
MTR;Mesa Royalty Trust;22.7432;42384000.088;n/a;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/mtr
MSB;Mesabi Trust;21.28;279193812.8;n/a;n/a;Basic Industries;Precious Metals;http://www.nasdaq.com/symbol/msb
MEI;Methode Electronics, Inc.;33.43;1249691559.34;n/a;n/a;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/mei
MET;MetLife, Inc.;49.63;55638039653.56;n/a;2000;Finance;Life Insurance;http://www.nasdaq.com/symbol/met
MET^A;MetLife, Inc.;22.34;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/met^a
MET^B;MetLife, Inc.;25;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/met^b
MLG;MetLife, Inc.;25.03;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/mlg
MLU;MetLife, Inc.;29.52;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/mlu
MTD;Mettler-Toledo International, Inc.;248.63;7380904520.37;n/a;1997;Capital Goods;Biotechnology: Laboratory Analytical Instruments;http://www.nasdaq.com/symbol/mtd
MXE;Mexico Equity and Income Fund, Inc. (The);14.475;88346830.8;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mxe
MXF;Mexico Fund, Inc. (The);28.07;395340322.09;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mxf
MFA;MFA Financial, Inc.;7.24;2651379723.56;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/mfa
MFA^B;MFA Financial, Inc.;21.71;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mfa^b
MFO;MFA Financial, Inc.;25.95;0;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/mfo
MIL;MFC Industrial Ltd.;7.76;487541415.52;n/a;n/a;Consumer Durables;Steel/Iron Ore;http://www.nasdaq.com/symbol/mil
MCR;MFS Charter Income Trust;9.01;494533005.26;n/a;1989;n/a;n/a;http://www.nasdaq.com/symbol/mcr
MGF;MFS Government Markets Income Trust;5.79;188760467.43;n/a;1987;n/a;n/a;http://www.nasdaq.com/symbol/mgf
MIN;MFS Intermediate Income Trust;5.26;620288840.1;n/a;1988;n/a;n/a;http://www.nasdaq.com/symbol/min
MMT;MFS Multimarket Income Trust;6.43;503971208.72;n/a;1987;n/a;n/a;http://www.nasdaq.com/symbol/mmt
MFM;MFS Municipal Income Trust;6.32;260305827.92;n/a;1986;n/a;n/a;http://www.nasdaq.com/symbol/mfm
MFV;MFS Special Value Trust;7.07;49451800.79;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mfv
MTG;MGIC Investment Corporation;8.76;2958761560.44;n/a;1991;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mtg
MGM;MGM Resorts International;24.05;11786095140.3;n/a;n/a;Consumer Services;Hotels/Resorts;http://www.nasdaq.com/symbol/mgm
KORS;Michael Kors Holdings Limited;81.85;16685168990.8;n/a;2011;Consumer Non-Durables;Apparel;http://www.nasdaq.com/symbol/kors
MAA;Mid-America Apartment Communities, Inc.;62.82;4697442705.78;n/a;1994;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/maa
MEP;Midcoast Energy Partners, L.P.;20.71;468254259.76;n/a;2013;Public Utilities;Oil & Gas Production;http://www.nasdaq.com/symbol/mep
MSL;MidSouth Bancorp;16.38;184366121.94;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/msl
MPO;Midstates Petroleum Company, Inc.;5.93;405652027.5;n/a;2012;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/mpo
MM;Millennial Media, Inc.;8.37;888993619.74;n/a;2012;Technology;Advertising;http://www.nasdaq.com/symbol/mm
MILL;Miller Energy Resources, Inc.;7.94;353526745.26;n/a;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/mill
MILL^C;Miller Energy Resources, Inc.;25.84;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mill^c
MILL^D;Miller Energy Resources, Inc.;23.5;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mill^d
MLR;Miller Industries, Inc.;18.43;207322368.97;n/a;n/a;Capital Goods;Construction/Ag Equipment/Trucks;http://www.nasdaq.com/symbol/mlr
MR;Mindray Medical International Limited;35.48;4250516879.24;n/a;2006;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/mr
MSA;Mine Safety Appliances Company;52.2;1941344622;n/a;n/a;Health Care;Industrial Specialties;http://www.nasdaq.com/symbol/msa
MTX;Minerals Technologies Inc.;55.79;1920908614.24;n/a;1992;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/mtx
MP^D;Mississippi Power Company;24.8132;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mp^d
MG;Mistras Group Inc;24.08;683459052.08;n/a;2009;Consumer Services;Military/Government/Technical;http://www.nasdaq.com/symbol/mg
MTU;Mitsubishi UFJ Financial Group Inc;6.23;88135930768.55;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/mtu
MIXT;MiX Telematics Limited;12.72;335299200;n/a;2013;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/mixt
MFG;Mizuho Financial Group, Inc.;4.33;52359604450.66;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mfg
MBT;Mobile TeleSystems OJSC;17.81;17711325262.28;n/a;n/a;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/mbt
